id,title,region,sub_region,area,location,room,hall,toilet,brand,time,layer,floor,price,tenancy,tag
683,绿洲雅宾利花园(二期)3室2厅16000元,闸北,西藏北路,134.0,南北,3,2,2,链家,6天前发布,低楼层,32,16000.0,元/月,近地铁_新上
684,简单装修，近11号线御桥站，家具家电齐，诚意出租,浦东,御桥,41.0,南,1,1,1,链家,6天前发布,中楼层,6,3300.0,元/月,近地铁_新上
685,蓝高小区1室1厅4900元,浦东,塘桥,44.0,南,1,1,1,链家,7天前发布,中楼层,6,4900.0,元/月,近地铁
686,带装修两房，中间楼层，拎包入住,闵行,老闵行,86.0,南北,2,2,1,链家,7天前发布,中楼层,6,4200.0,元/月,近地铁_随时看房
687,华师大一村1室1厅4700元,普陀,长风,38.0,南,1,1,1,链家,8天前发布,高楼层,6,4700.0,元/月,近地铁
688,老精装三室小区距离地铁2号线200米配套齐,浦东,川沙,101.0,南,3,1,1,链家,9天前发布,高楼层,6,5500.0,元/月,近地铁
689,嘉宝梦之湾(公寓)2室2厅2200元,嘉定,菊园新区,77.0,南北,2,2,1,链家,10天前发布,高楼层,24,2200.0,元/月,近地铁_随时看房
690,美岸栖庭(公寓)1室1厅4500元,宝山,高境,47.0,南,1,1,1,链家,10天前发布,高楼层,18,4500.0,元/月,近地铁_随时看房
691,文化名园2室1厅5300元,杨浦,五角场,62.0,南,2,1,1,链家,11天前发布,高楼层,6,5300.0,元/月,近地铁
692,整租·紧打浦桥地铁，采光好，装修精致。,黄浦,打浦桥,107.0,西南,2,1,1,链家,11天前发布,低楼层,28,12000.0,元/月,近地铁_精装
693,恒升半岛1室1厅6000元,虹口,北外滩,37.0,东南,1,1,1,链家,12天前发布,中楼层,26,6000.0,元/月,近地铁
694,整租·《出门即地铁》《配套成熟》《品质小区》《繁华地段》,闸北,大宁,96.0,南,2,2,1,链家,18天前发布,低楼层,27,10000.0,元/月,近地铁_精装
695,整租·地铁1，4号线+正看万体馆采光好+配套齐*,徐汇,徐家汇,70.0,南,1,1,1,链家,19天前发布,中楼层,18,11000.0,元/月,近地铁_精装
696,嘉和阳光城3室2厅7300元,松江,九亭,135.0,南北,3,2,2,链家,21天前发布,中楼层,28,7300.0,元/月,近地铁
697,整租·170多平大三房，两房朝南，主卧有阳台独卫，看房方便,静安,曹家渡,174.0,南,3,2,2,链家,22天前发布,中楼层,24,15000.0,元/月,近地铁_精装_双卫生间
698,整租·铂晶馆+两房朝南厅朝南+飘窗大阳台+中.央空调+地暖,徐汇,徐家汇,127.0,南,2,2,2,链家,24天前发布,高楼层,28,16000.0,元/月,近地铁_精装_双卫生间_随时看房
699,整租·免中介费，通透三房，实木家具，近地铁，采光无遮挡,长宁,天山,121.0,南,3,2,2,链家,25天前发布,低楼层,12,11000.0,元/月,近地铁_精装_双卫生间
700,整租·精装三房九号松江新城站交通便利配套齐*拎包入住,松江,松江新城,124.0,南,3,2,2,链家,27天前发布,中楼层,6,4800.0,元/月,近地铁_精装_双卫生间_随时看房
701,整租·钥匙房随时看+近地铁+视野开阔+采光通风好,松江,松江新城,137.0,南,3,2,2,链家,28天前发布,中楼层,7,5500.0,元/月,近地铁_精装_双卫生间_随时看房
702,整租·申地公寓近地铁1号线延长路近西藏北路8号线近大润发,闸北,闸北公园,82.0,南,2,1,1,链家,19天前发布,中楼层,22,7000.0,元/月,近地铁_精装_随时看房
703,控江路874弄1室1厅3650元,杨浦,控江路,45.0,南,1,1,1,链家,29天前发布,高楼层,6,3650.0,元/月,近地铁_随时看房
704,原始两房户型南北通透近实验东校带燃气，随时看房,浦东,碧云,75.0,南,2,1,1,链家,1个月前发布,中楼层,6,6500.0,元/月,近地铁_随时看房
705,西凌新邨1室1厅4300元,黄浦,蓬莱公园,30.0,北,1,1,1,链家,2天前发布,中楼层,7,4300.0,元/月,近地铁_新上_随时看房
706,整租·近地铁1号线，整租电梯两室，家电齐，可立即入住,徐汇,康健,107.0,南,2,2,1,链家,4天前发布,高楼层,19,7000.0,元/月,近地铁_精装_新上_随时看房
707,整租·2号线地铁口，高区，精装修，有钥匙随时看，品质小区,长宁,天山,50.0,南,1,1,1,链家,6天前发布,中楼层,18,8800.0,元/月,近地铁_精装_新上_随时看房
708,整租·近地铁口大两房房东诚意出租随时看房,闵行,莘庄,64.0,南,2,1,1,链家,7天前发布,高楼层,6,4200.0,元/月,近地铁_随时看房
709,银都新村(8至10区)2室1厅4000元,闵行,颛桥,70.0,南北,2,1,1,链家,11天前发布,中楼层,6,4000.0,元/月,近地铁_随时看房
710,铂金华府2室2厅8000元,宝山,大华,87.0,南,2,2,1,链家,13天前发布,低楼层,12,8000.0,元/月,近地铁_随时看房
711,整租·名仕苑1居室11500,徐汇,徐家汇,74.0,东南,1,2,1,门店优选,8天前发布,高楼层,33,11500.0,元/月,近地铁_精装_随时看房
712,整租·田林新苑1居室5000,徐汇,田林,42.0,南,1,0,1,门店优选,10天前发布,高楼层,18,5000.0,元/月,近地铁_精装_随时看房
713,辽源二村1室0厅2500元,杨浦,鞍山,27.0,北,1,0,1,链家,19天前发布,中楼层,4,2500.0,元/月,近地铁_随时看房
714,整租·田林十四村2居室6400,徐汇,田林,73.0,东,2,1,1,门店优选,26天前发布,低楼层,18,6400.0,元/月,近地铁_随时看房
715,太浜巷小区2室1厅5200元,普陀,光新,57.0,南,2,1,1,链家,24天前发布,高楼层,6,5200.0,元/月,近地铁_随时看房
716,桃林一近九号线高区视野好采光无遮挡,浦东,源深,58.0,南北,2,1,1,链家,3天前发布,高楼层,7,6500.0,元/月,近地铁_新上_随时看房
717,整租·新装修新家具环境舒适业主热情价格可谈,长宁,新华路,163.0,南西,3,1,2,链家,12天前发布,中楼层,29,18000.0,元/月,近地铁_精装_双卫生间
718,丰庄六街坊1室1厅3600元,嘉定,丰庄,45.0,南,1,1,1,链家,4天前发布,中楼层,6,3600.0,元/月,近地铁_新上_随时看房
719,整租·滨江凯旋门精装修，拎包入住，看房方便，配置家电,浦东,陆家嘴,135.0,南,2,2,2,链家,4天前发布,中楼层,27,35000.0,元/月,近地铁_精装_押一付一_双卫生间_新上
720,紫腾苑小区2室1厅3600元,普陀,桃浦,58.0,南,2,1,1,链家,5天前发布,高楼层,6,3600.0,元/月,近地铁_新上
721,整租·中原新村中楼层精装修一室户+看房方便,徐汇,徐家汇,35.0,南,1,1,1,链家,5天前发布,中楼层,5,6200.0,元/月,近地铁_精装_新上_随时看房
722,虹桥城市花园(别墅)6室2厅75000元跃层,长宁,古北,379.0,南,6,2,5,链家,6天前发布,低楼层,7,75000.0,元/月,近地铁_新上
723,整租·步行3到7号线，三楼采光通风好，业主自住精装修。,闸北,阳城,43.0,南,1,1,1,链家,6天前发布,中楼层,6,4600.0,元/月,近地铁_精装_新上
724,整租·慧芝湖精装两房交通便利随时入住空调家具齐有,闸北,大宁,81.0,南,2,1,1,链家,7天前发布,高楼层,25,8200.0,元/月,近地铁_精装_随时看房
725,东方公寓(虹口)2室2厅5500元,虹口,江湾镇,78.0,南,2,2,1,链家,7天前发布,低楼层,6,5500.0,元/月,近地铁
726,整租·新出精装双南两房，温馨舒适，家具家电齐，有钥匙。,浦东,源深,122.0,南北,2,2,2,链家,8天前发布,低楼层,27,12000.0,元/月,近地铁_精装_双卫生间_随时看房
727,精装大两房，近12号线，景观公园，上宝文莱陪读优先,闵行,七宝,113.0,南,2,2,1,链家,9天前发布,低楼层,12,7500.0,元/月,近地铁
728,好日子大家园B区1室1厅2800元,宝山,顾村,53.0,南,1,1,1,链家,10天前发布,高楼层,6,2800.0,元/月,近地铁_随时看房
729,近地铁2号线，精装带地暖，居家必选，拎包即住，诚租,浦东,张江,87.0,南,2,2,1,链家,10天前发布,中楼层,11,10000.0,元/月,近地铁
730,银都新村(8至10区)2室1厅4300元,闵行,颛桥,63.0,南,2,1,1,链家,11天前发布,中楼层,6,4300.0,元/月,近地铁_随时看房
731,齐二小区2室1厅6000元,浦东,世博,77.0,南,2,1,1,链家,11天前发布,高楼层,24,6000.0,元/月,近地铁
732,整租·地铁房诚意出租交通方便双南户型,闵行,古美,76.0,南,2,1,1,链家,12天前发布,高楼层,6,5200.0,元/月,近地铁_随时看房
733,好家园2室2厅7500元,宝山,通河,91.0,东南,2,2,1,链家,18天前发布,高楼层,14,7500.0,元/月,近地铁
734,菊泉新城(陆翔路698弄)2室1厅3600元,宝山,顾村,74.0,南,2,1,1,链家,19天前发布,高楼层,5,3600.0,元/月,近地铁_随时看房
735,鞍山三村1室1厅3200元,杨浦,鞍山,24.0,北,1,1,1,链家,21天前发布,中楼层,5,3200.0,元/月,近地铁_随时看房
736,万源城精装修带品牌大空调带洗碗机，只为追求品质的你,闵行,古美,173.0,南,4,2,2,链家,22天前发布,低楼层,17,23000.0,元/月,近地铁_随时看房
737,2、716号线世纪公园边上精装修拎包入住随时看房,浦东,花木,72.0,南,2,1,1,链家,24天前发布,低楼层,6,6700.0,元/月,近地铁
738,金沙雅苑三期的南北户型，精装修的，近地铁13号线,普陀,长征,82.0,南,2,2,1,链家,25天前发布,低楼层,18,7500.0,元/月,近地铁
739,南北通大4房品质高区品牌家具家电近地铁13号线,静安,曹家渡,146.0,南,4,2,2,链家,27天前发布,中楼层,25,15000.0,元/月,近地铁
740,泉东小区，精装两房，中间楼层，近世纪大道,浦东,潍坊,45.0,南,2,0,1,链家,28天前发布,高楼层,6,5500.0,元/月,近地铁
741,整租·8号大世界站+涉外装修一室户+近新天地+业主诚意出租,黄浦,老西门,22.0,西北,1,0,1,链家,19天前发布,中楼层,7,5200.0,元/月,近地铁_精装_随时看房
742,莲花路顾戴路地铁古美420精装一房拎包入住干净整洁,闵行,古美,50.0,南,1,1,1,链家,28天前发布,低楼层,6,4200.0,元/月,近地铁_随时看房
743,整租·3+1户型加车位，装修保养好，诚意出租，看房随时。,浦东,联洋,168.0,南,3,2,2,链家,1个月前发布,中楼层,18,16000.0,元/月,近地铁_精装_双卫生间_随时看房
744,双山小区1室1厅3600元,普陀,甘泉宜川,40.0,南,1,1,1,链家,1天前发布,中楼层,6,3600.0,元/月,近地铁_新上_随时看房
745,整租·精装修一房近地铁房东诚意出租有钥匙看房方便,徐汇,康健,54.0,南,1,1,1,链家,4天前发布,高楼层,6,4500.0,元/月,近地铁_精装_新上
746,整租·中山公园边上精装修一房近地铁交通便利,长宁,中山公园,31.0,南,1,0,1,链家,6天前发布,中楼层,6,4000.0,元/月,近地铁_精装_新上_随时看房
747,整租·大一房近虹桥路地铁站交通便利拎包入住安静舒适,长宁,新华路,30.0,南,1,0,1,链家,7天前发布,中楼层,6,4200.0,元/月,近地铁_精装_随时看房
748,9号线地铁口，精装两房，有钥匙方便看房。,浦东,碧云,120.0,南,2,2,2,链家,11天前发布,低楼层,10,12000.0,元/月,近地铁_精装_随时看房
749,蓝城小区3室1厅4000元,浦东,金桥,79.0,南,3,1,1,链家,13天前发布,低楼层,6,4000.0,元/月,近地铁_随时看房
750,整租·整租两室装修精致干净整洁高层采光通透近地铁,普陀,长寿路,97.0,南,2,2,1,链家,17天前发布,中楼层,18,11000.0,元/月,近地铁_精装_随时看房
751,达安城2室1厅10000元,静安,南京西路,84.0,南,2,1,1,链家,18天前发布,高楼层,28,10000.0,元/月,近地铁_随时看房
752,整租·永新城3居室19000,徐汇,徐家汇,136.0,南,3,2,2,门店优选,16天前发布,中楼层,21,19000.0,元/月,近地铁_精装_双卫生间_随时看房
753,保利西子湾1室1厅3800元,松江,松江大学城,65.0,南,1,1,1,链家,21天前发布,中楼层,11,3800.0,元/月,近地铁_随时看房
754,整租·钦州花苑1居室5600,徐汇,田林,59.0,南,1,1,1,门店优选,1个月前发布,中楼层,29,5600.0,元/月,近地铁_随时看房
755,整租·高区电梯房，一房+一厅+衣帽间，适合一人或两人居住,长宁,新华路,44.0,南,1,1,1,链家,3天前发布,低楼层,22,6900.0,元/月,近地铁_精装_新上
756,整租·沙田大厦(公寓)2室2厅18800元,普陀,长寿路,130.0,南,2,2,1,链家,12天前发布,高楼层,27,18800.0,元/月,近地铁
757,精装双南两房，小区干净整洁，配套齐*！,浦东,陆家嘴,55.0,南,2,1,1,链家,4天前发布,高楼层,6,6800.0,元/月,近地铁_新上
758,岚皋路25弄小区2室1厅5500元,普陀,真如,53.0,南西北,2,1,1,链家,4天前发布,中楼层,6,5500.0,元/月,近地铁_新上
759,平顺路825弄2室1厅4500元,闸北,彭浦,60.0,南,2,1,1,链家,5天前发布,中楼层,13,4500.0,元/月,近地铁_新上
760,阳明新城2室1厅6500元,杨浦,周家嘴路,75.0,北,2,1,1,链家,5天前发布,低楼层,35,6500.0,元/月,近地铁_新上
761,整租·诚意出租+酒店式住宅+精心装修+兴业太古汇,静安,南京西路,124.0,南,2,2,2,链家,6天前发布,中楼层,32,25000.0,元/月,近地铁_精装_双卫生间_新上
762,尚海湾豪庭2室2厅23000元,徐汇,徐汇滨江,146.0,南,2,2,2,链家,6天前发布,低楼层,36,23000.0,元/月,近地铁_新上
763,整租·你能体会到的就是爱护房东诚意出租位置好交通方便,普陀,武宁,30.0,南,1,1,1,链家,7天前发布,中楼层,8,3600.0,元/月,近地铁_精装_随时看房
764,上南二村1室1厅4700元,浦东,世博,29.0,南,1,1,1,链家,7天前发布,高楼层,6,4700.0,元/月,近地铁
765,整租·达安花园武宁路地铁口精装一居房子空置中随时看房,静安,曹家渡,66.0,南,1,2,1,链家,8天前发布,中楼层,7,9000.0,元/月,近地铁_精装
766,高档小区，地铁房，精装修拎包入住，免中介费,长宁,天山,62.0,南,1,2,1,链家,9天前发布,低楼层,19,11800.0,元/月,近地铁
767,整租·地铁徐家汇精装二房现代装修朝南采光好拎包入住,徐汇,徐家汇,67.0,南,2,0,1,链家,10天前发布,高楼层,16,6800.0,元/月,近地铁_精装_随时看房
768,精装一房园林品质随时看房拎包即住,浦东,张江,64.0,南,1,1,1,链家,10天前发布,高楼层,13,6200.0,元/月,近地铁_随时看房
769,整租·近中山公园234号线新出房源成熟小区精装一室,长宁,中山公园,28.0,北,1,0,1,链家,11天前发布,中楼层,6,4600.0,元/月,近地铁
770,整租·大四房166平米，高区俯瞰苏州河江景房,普陀,中远两湾城,167.0,南,4,1,2,链家,11天前发布,高楼层,27,14500.0,元/月,近地铁_精装_双卫生间
771,民星住宅小区3室1厅6000元,杨浦,中原,86.0,南北,3,1,1,链家,12天前发布,低楼层,18,6000.0,元/月,近地铁
772,整租·打浦桥04年小区超低价2房地铁口,黄浦,打浦桥,91.0,南,2,2,1,链家,18天前发布,低楼层,31,8000.0,元/月,近地铁
773,精装修3房地铁房高楼层采光好,浦东,北蔡,89.0,南,3,1,1,链家,19天前发布,高楼层,6,6000.0,元/月,近地铁
774,锦佳苑2室1厅5500元,闸北,大宁,73.0,南,2,1,1,链家,21天前发布,低楼层,6,5500.0,元/月,近地铁
775,拎包入住近地铁6号线出门菜市场早餐街,浦东,金桥,47.0,南,1,1,1,链家,22天前发布,低楼层,6,3300.0,元/月,近地铁_随时看房
776,家居装修，最实惠的两房，看房随时约，房东诚意出租,徐汇,田林,50.0,南,2,1,1,链家,24天前发布,高楼层,6,5300.0,元/月,近地铁
777,河滨大三房，装修好，采光充足，看房方便,浦东,洋泾,134.0,南,3,1,2,链家,25天前发布,低楼层,18,11000.0,元/月,近地铁_随时看房
778,市光四村2室1厅4800元,杨浦,中原,54.0,南,2,1,1,链家,27天前发布,高楼层,6,4800.0,元/月,近地铁
779,11号线大三房欧式装修精装带地暖拎包入住,嘉定,嘉定新城,158.0,南北,4,2,2,链家,28天前发布,低楼层,26,8000.0,元/月,近地铁
780,盛世宝邸(一期)2室2厅7000元,宝山,淞南,92.0,南,2,2,1,链家,18天前发布,中楼层,18,7000.0,元/月,近地铁_随时看房
781,环球翡翠湾花园近11号线浦三路站精装修两房有钥匙,浦东,三林,97.0,南,2,2,1,链家,28天前发布,低楼层,12,7200.0,元/月,近地铁_随时看房
782,紫竹小区2室1厅5500元,长宁,北新泾,60.0,南北,2,1,1,链家,1个月前发布,高楼层,6,5500.0,元/月,近地铁_随时看房
783,6.13号线精装一房！小区安静祥和！,浦东,世博,41.0,南,1,1,1,链家,1天前发布,高楼层,6,4100.0,元/月,近地铁_新上_随时看房
784,地铁813号线中装小一房业主诚租看房有钥匙。,浦东,世博,33.0,北,1,1,1,链家,3天前发布,高楼层,6,3400.0,元/月,近地铁_新上_随时看房
785,整租·打浦桥、日月光配套齐、南北通透、看房随时,徐汇,斜土路,95.0,南,2,2,2,链家,5天前发布,低楼层,21,12000.0,元/月,近地铁_精装_双卫生间_新上_随时看房
786,甘泉公寓2室2厅6300元,普陀,甘泉宜川,72.0,东南,2,2,1,链家,7天前发布,中楼层,20,6300.0,元/月,近地铁_随时看房
787,精装修+近地铁+中楼层+大柏树+新南小区+江湾镇,虹口,江湾镇,51.0,南,1,1,1,链家,10天前发布,中楼层,6,4800.0,元/月,近地铁_随时看房
788,一房急租，近地铁，近商场，近医院,浦东,金桥,40.0,南,1,1,1,链家,13天前发布,高楼层,6,3800.0,元/月,近地铁_随时看房
789,近世纪大道2469号线，精装，楼层佳，看房有钥匙。,浦东,源深,37.0,南,1,1,1,链家,16天前发布,中楼层,6,4800.0,元/月,近地铁_随时看房
790,整租·电影华苑1居室9500,徐汇,徐家汇,69.0,南,1,2,1,门店优选,8天前发布,中楼层,33,9500.0,元/月,近地铁_精装_随时看房
791,整租·乐山二村2居室5990,徐汇,徐家汇,48.0,南北,2,0,1,门店优选,26天前发布,低楼层,7,5990.0,元/月,近地铁_精装_随时看房
