id,brand,title,price,status,start_time,distance,volumn,gear,tag
727,宝马,"X5 2011款 xDrive35i 尊贵型-精品车况,有意者微聊车商勿扰。",27.88,,2011年,12万公里,3.0升,自动,会员1年
728,哈弗,H9 2015款 2.0T 四驱豪华型 7座-个人精品车 随时看车 车商勿扰,10.88,,2015年,3.6万公里,2.0升,自动,会员1年_可分期付
729,现代,悦动 2018款 1.6L 自动悦目版GL-支持分期 全款勿扰 同行勿扰,5.49,,2018年,1.26万公里,1.6升,自动,会员2年_可分期付
730,宝马,X3 2011款 xDrive28i 豪华型-注:车商请勿来电 买车请用微聊,22.38,,2012年,8万公里,3.0升,自动,会员1年_可分期付
731,宝马,7系 2016款 730Li 领先型-注:车商请勿来电 买车请用微聊,50.88,,2016年,5.2万公里,2.0升,自动,低配_会员1年_可分期付
732,现代,"途胜 2016款 1.6 自动 舒适型前驱-到店有活动,买车送油卡",11.29,,2017年,2万公里,1.6升,自动,低配_会员1年_可分期付
733,别克,英朗GT 2009款 1.6 手自一体 舒适版-精品车况 支持按揭 利率低,3.58,,2009年,9.3万公里,1.6升,自动,会员1年_可分期付
734,别克,英朗GT 2010款 GT 1.8L 自动豪华版-精品车况 支持按揭 利率低,4.2,,2010年,7.3万公里,1.8升,自动,高配_会员1年_可分期付
735,大众,迈腾 2011款 1.4TSI 标准型,4.58,,2010年,16万公里,1.4升,自动,低配_会员1年
736,别克,君越 2010款 2.4L豪华版-上海精品二手车 包过户,6.3,,2010年,8.1万公里,2.4升,自动,会员1年_可分期付
737,福特,蒙迪欧致胜 2008款 2.3L 至尊版-上海精品二手车 包过户,3.98,,2009年,8.5万公里,2.3升,自动,低配_会员1年_可分期付
738,别克,英朗GT 2013款 GT 1.6L 自动舒适版-手续齐全可以分期,5.2,,2013年,2.3万公里,1.6升,自动,会员2年
739,大众,朗逸 2013款 1.6L 自动风尚版,3.65,,2012年,13万公里,1.6升,自动,会员1年
740,雪佛兰,迈锐宝 2016款 1.6T 自动豪华版-雪佛兰迈锐宝 1.6T 白色,10.0,,2016年,4万公里,1.6升,自动,会员1年_可分期付
741,奥迪,R8 2012款 5.2 FSI quattro 限量版-中介勿扰、之前婚庆车原版可按揭,88.38,,2012年,4.2万公里,5.2升,自动,高配_会员1年_可分期付
742,广汽,传祺GM8 2018款 GM8 320T 旗舰版-中介勿扰、精品车随意检测可按揭,21.18,,2018年,2.18万公里,2.0升,自动,会员1年_可分期付
743,奥迪,A6L 2009款 2.0 TFSI 自动标准型-手续全 过户快,11.88,,2009年,12.16万公里,2.0升,自动,会员4年
744,奥迪,Q5 2013款 40 TFSI 舒适型-精品车况 有意者微聊 车商勿扰,18.6,,2013年,9万公里,2.0升,自动,会员1年_可分期付
745,大众,桑塔纳 2013款 1.6L 自动风尚版-精品车况同行车商勿扰 宁波看车,5.86,,2014年,6万公里,1.6升,自动,会员3年
746,吉利,远景SUV 2018款 1.4T CVT 4G互联旗舰型-支持分期 全款勿扰 同行勿扰,6.89,,2018年,1.23万公里,1.4升,自动,会员2年_可分期付
747,起亚,K3 2016款 1.6L 自动GL-支持分期 全款勿扰 同行勿扰,7.49,,2017年,1.56万公里,1.6升,自动,会员2年_可分期付
748,大众,POLO 2014款 1.6L 自动舒适版-注:车商请勿来电 买车请用微聊,5.98,,2015年,2万公里,1.6升,自动,会员1年_可分期付
749,大众,CrossPOLO 2012款 1.6L Cross POLO AT-注:车商请勿来电 买车请用微聊,4.98,,2012年,5万公里,1.6升,自动,高配_会员1年_可分期付
750,现代,"名图 2016款 1.6T 自动智能型GLS-到店有活动,买车送油卡",8.69,,2017年,3万公里,1.6升,自动,会员1年_可分期付
751,现代,"名图 2017款 1.8L 自动智能型GLS-到店有活动,买车送油卡",10.69,,2018年,0.5万公里,1.8升,自动,会员1年_可分期付
752,别克,凯越 2010款 LE 1.6 手动 智能加装版-精品车况 等你来试驾,2.48,,2010年,6.8万公里,1.6升,手动,低配_会员1年_可分期付
753,别克,凯越 2010款 LE 1.6 自动 智能加装版-精品车况 欢迎实地看车试车,2.88,,2010年,8.3万公里,1.6升,自动,高配_会员1年_可分期付
754,大众,迈腾 2011款 1.4TSI 标准型,4.58,,2010年,16万公里,1.4升,自动,低配_会员1年
755,依维柯,"得意 2009款 2.8T 手动 V35基本型-现车多,有质保,包提档过户",4.28,,2012年,8.36万公里,2.8升,手动,低配_会员1年_可分期付
756,别克,君越 2010款 2.4L豪雅版-车子没事故可以分期价格可谈,6.0,,2010年,7.2万公里,2.4升,自动,会员2年
757,别克,君越 2010款 2.4L豪雅版-车子没事故可以分期价格可谈,6.0,,2010年,7.2万公里,2.4升,自动,会员2年
758,别克,GL8 2006款 陆尊 3.0L LT 豪华版,3.0,,2007年,15万公里,3.0升,自动,会员1年
759,宝马,3系 2010款 320i 时尚型-正规车行手续齐全看车可优惠,9.3,,2010年,6.8万公里,2.0升,自动,会员2年
760,丰田,锐志 2013款 2.5V 尚锐版-丰田锐志2.5V,17.8,,2017年,4万公里,2.5升,自动,会员1年
761,奔驰,"V级 2017款 V 260 L 尊贵加长版-本公司承诺:无事故车,无泡水车",54.38,,2017年,2.2万公里,2.0升,自动,会员1年_可分期付
762,别克,"君威 2017款 20T 豪华型-原版车况,车商勿扰。",15.3,,2017年,2万公里,1.5升,自动,会员1年_可分期付
763,沃尔沃,S60 2011款 2.0T 智雅版-首付低 利率低 提车快,11.98,,2012年,7.85万公里,2.0升,自动,会员4年
764,丰田,雷凌 2015款 1.6E CVT新锐版-首付低 利率低 提车快,9.98,,2015年,5.84万公里,1.6升,自动,低配_会员4年
765,马自达,6 ATENZA阿特兹 2015款 2.0L 蓝天豪华版,13.88,,2015年,7万公里,2.0升,自动,会员1年_可分期付
766,别克,英朗GT 2018款 15T 双离合精英型-支持分期 全款勿扰 同行勿扰,7.5,,2018年,1.18万公里,1.0升,自动,会员2年_可分期付
767,吉利,帝豪GS 2018款 GS 领潮版 1.4T 自动臻尚智联型-支持分期 全款勿扰 同行勿扰,7.78,,2018年,1.26万公里,1.4升,自动,会员2年_可分期付
768,大众,POLO 2011款 1.6L 自动致酷版-注:车商请勿来电 买车请用微聊,5.98,,2013年,7万公里,1.6升,自动,高配_会员1年_可分期付
769,大众,POLO 2011款 1.6L 自动致尚版-注:车商请勿来电 买车请用微聊,5.28,,2012年,3.6万公里,1.6升,自动,会员1年_可分期付
770,现代,"名图 2016款 1.8L 自动舒适型GL-到店有活动,买车送油卡",7.69,,2017年,2万公里,1.8升,自动,会员1年_可分期付
771,江铃,"经典全顺 2009款 2.8T 手动 柴油多功能型短轴中顶JX493ZLQ3A-现车多,有质保,包提档过户",3.52,,2011年,8.3万公里,2.8升,手动,会员1年_可分期付
772,别克,凯越 2010款 LE 1.6 手动 智能加装版-精品车况 等你来试驾,2.48,,2010年,6.8万公里,1.6升,手动,低配_会员1年_可分期付
773,马自达,6 2006款 2.0L 自动超豪华型,2.4,,2006年,12万公里,2.0升,自动,会员1年_可分期付
774,雪佛兰,景程 2009款 2.0 自动智能版,2.0,,2008年,9.8万公里,2.0升,自动,高配_会员1年_可分期付
775,风行,菱智 2013款 2.0 手动 长轴豪华型7座-一手私家车无事故,3.6,,2013年,8.6万公里,2.0升,手动,会员1年
776,福特,蒙迪欧致胜 2010款 2.3L 豪华型-车子没事故可以分期价格可谈,5.0,,2010年,8万公里,2.3升,自动,会员2年
777,奥迪,A4L 2010款 2.0 TFSI 舒适型-车子没事故可以分期价格可谈,9.2,,2010年,7.5万公里,2.0升,自动,会员2年
778,奥迪,A4L 2010款 2.0 TFSI 舒适型-车子没事故可以分期价格可谈,9.2,,2010年,7.5万公里,2.0升,自动,会员2年
779,奔驰,凌特 2016款 2.1T畅旅 长轴版-车况精品,36.6,,2017年,0.9万公里,2.1升,手动,会员2年
780,奔驰,C级 2017款 改款 C 200 L-奔驰C200 L 2.0T 白,28.5,,2017年,1.3万公里,2.0升,自动,会员1年_可分期付
781,本田,杰德 2016款 1.8L 自动舒适精英版 5座-本田杰德1.8高配 白色,10.7,,2016年,6万公里,1.8升,自动,会员1年_可分期付
782,宝马,"5系 2014款 525Li 风尚设计套装-极品车况,方便微聊,车商勿扰。",27.8,,2014年,9.5万公里,2.0升,自动,会员1年_可分期付
783,大众,途观 2012款 1.8TSI 手自一体 菁英版四驱-首付低 利率低 提车快,13.58,,2013年,6.88万公里,1.8升,自动,会员4年
784,宝马,1系（进口） 2013款 改款 116i 都市型-首付低 利率低 提车快,14.88,,2015年,7.03万公里,1.6升,自动,会员4年
785,大众,捷达 2017款 1.5L 手动豪华型,6.3,,2017年,2万公里,1.5升,手动,会员1年_可分期付
786,别克,英朗GT 2018款 15T 双离合精英型-支持分期 全款勿扰 同行勿扰,7.59,,2018年,1.21万公里,1.0升,自动,会员2年_可分期付
787,长安,逸动EADO 2018款 逸动 1.6L GDI 自动时尚型-支持分期 全款勿扰 同行勿扰,6.09,,2018年,0.78万公里,1.6升,自动,会员2年_可分期付
788,大众,POLO 2016款 1.6L 自动舒适型-注:车商请勿来电 买车请用微聊,6.98,,2016年,4万公里,1.6升,自动,会员1年_可分期付
789,宝马,5系 2012款 523Li 豪华型-车况精品 价格可商量 可分期,19.8,,2012年,8万公里,2.5升,自动,会员1年_可分期付
790,宝马,5系 2012款 523Li 豪华型-车况精品 价格可商量 可分期，,19.88,,2012年,7万公里,2.5升,自动,会员1年_可分期付
791,别克,凯越 2010款 LE 1.6 手动 智能加装版-精品车况 等你来试驾,2.48,,2010年,6.8万公里,1.6升,手动,低配_会员1年_可分期付
792,别克,凯越 2010款 LE 1.6 自动 智能加装版-精品车况 欢迎实地看车试车,2.88,,2010年,8.3万公里,1.6升,自动,高配_会员1年_可分期付
793,雪佛兰,科鲁兹 2009款 1.8L SE AT,2.89,,2009年,9.8万公里,1.8升,自动,会员1年_可分期付
794,大众,帕萨特领驭 2009款 1.8T 自动尊品型,4.0,,2009年,9.8万公里,1.8升,自动,会员1年_可分期付
795,福特,蒙迪欧致胜 2010款 2.3L 豪华型-车子没事故可以分期价格可谈,5.0,,2010年,8万公里,2.3升,自动,会员2年
796,奥迪,A4L 2010款 2.0 TFSI 舒适型-车子没事故可以分期价格可谈,9.2,,2010年,7.5万公里,2.0升,自动,会员2年
797,别克,君越 2010款 2.4L豪雅版-车子没事故可以分期价格可谈,6.0,,2010年,7.2万公里,2.4升,自动,会员2年
798,江铃,福特新世代全顺 2013款 2.4 手动 柴油17座加长轴高顶普通型-车况特别好,15.0,,2014年,5万公里,2.4升,手动,会员2年
799,奥迪,Q5 2017款 40 TFSI 进取型-奥迪Q5高配 白色,28.6,,2017年,3.2万公里,2.0升,自动,会员1年_可分期付
800,奥迪,Q5 2015款 40 TFSI 进取型-奥迪Q52.0T技术型 深咖,23.0,,2015年,2.85万公里,2.0升,自动,会员1年_可分期付
801,大众,朗逸 2011款 1.6L 自动品悠版-个人一手车,4.28,,2011年,8.8万公里,1.6升,自动,会员1年
802,路虎,揽胜星脉 2018款 P250 S-车行出售 车商勿扰 看车微聊,55.6,,2018年,0.6万公里,2.0升,自动,低配_会员1年_可分期付
803,大众,甲壳虫 2013款 1.4TSI 时尚型-首付低 利率低 提车快,11.98,,2013年,2.64万公里,1.4升,自动,会员4年
804,雪佛兰,科鲁兹 2017款 1.5L 自动炫锋版-首付低 利率低 提车快,9.98,,2017年,1.93万公里,1.5升,自动,会员4年
805,宝马,"5系 2014款 525Li 领先型-车商勿扰,可还价,支持任何检测",24.65,,2014年,8.6万公里,2.0升,自动,低配_会员1年_可分期付
806,广汽,传祺GS3 2017款 150N 自动舒适版-支持分期 全款勿扰 同行勿扰,5.78,,2017年,1.52万公里,1.5升,自动,会员2年_可分期付
807,大众,POLO 2016款 1.6L 自动舒适型-注:车商请勿来电 买车请用微聊,7.98,,2018年,0.6万公里,1.6升,自动,会员1年_可分期付
808,宝马,5系(进口) 2011款 523i 领先型-车况精品 价格可商量 可分期,19.3,,2011年,7万公里,2.5升,自动,低配_会员1年_可分期付
809,宝马,5系 2011款 523Li 豪华型-车况精品 价格可商量 可分期，,18.0,,2011年,8万公里,2.5升,自动,会员1年_可分期付
810,大众,速腾 2014款 1.6L 自动时尚型-精品车况 支持按揭 过户快,6.5,,2013年,4.7万公里,1.6升,自动,会员1年_可分期付
811,大众,朗逸 2008款 1.6L 手动品轩版-精品车况 支持按揭 利率低,2.98,,2008年,10.6万公里,1.6升,手动,会员1年_可分期付
812,大众,帕萨特领驭 2011款 1.8T 自动尊享型,5.68,,2011年,8.9万公里,1.8升,自动,会员1年_可分期付
813,雪佛兰,科鲁兹 2013款 1.6L SE AT,3.85,,2013年,7万公里,1.6升,自动,会员1年_可分期付
814,福特,蒙迪欧致胜 2010款 2.3L 豪华型-车子没事故可以分期价格可谈,5.0,,2010年,8万公里,2.3升,自动,会员2年
815,大众,帕萨特 2011款 1.8TSI DSG尊荣版-车子没事故可以分期价格可谈,10.3,,2012年,5.8万公里,1.8升,自动,会员2年
816,大众,帕萨特 2011款 1.8TSI DSG尊荣版-车子没事故可以分期价格可谈,10.3,,2012年,5.8万公里,1.8升,自动,会员2年
817,奔驰,凌特 2015款 2.1T 手动 畅旅版-东况太好了,33.0,,2015年,3万公里,2.1升,手动,高配_会员2年
818,大众,桑塔纳 2007款 1.8 手动 BKTCNG双燃料型-国三排放无事故好过户,1.3,,2007年,12万公里,1.8升,手动,会员2年
819,雷克萨斯,ES 2017款 ES 200 30周年纪念版-须宁波看车嫌远勿聊车商勿扰,24.6,,2017年,1.9万公里,2.0升,自动,低配_会员1年_可分期付
820,雷克萨斯,ES 2014款 250 2.5 自动 精英版-须宁波看车嫌远勿聊车商勿扰,22.1,,2014年,6.2万公里,2.5升,自动,低配_会员1年_可分期付
821,吉利,博瑞GE 2018款 GE MHEV 耀享版-车行出售 车商勿扰 看车微聊,13.9,,2019年,0.1万公里,1.5升,自动,会员1年_可分期付
822,大众,CC 2011款 1.8TSI 尊贵型-车商勿扰,8.48,,2011年,10万公里,1.8升,自动,低配_会员1年_可分期付
823,别克,君越 2011款 2.4L SIDI豪华版-首付低 利率低 提车快,8.18,,2011年,11.87万公里,2.4升,自动,会员4年
824,大众,途观 2013款 1.8TSI 自动两驱豪华型-首付低 利率低 提车快,14.8,,2014年,8.01万公里,1.8升,自动,会员4年
825,江铃,福特新世代全顺 2017款 新全顺 短轴低顶版-宁波看车 车况支持检测 可分期,11.85,,2017年,2.3万公里,2.0升,手动,会员1年_可分期付
826,现代,"ix35 2010款 2.0L 自动两驱精英版GLS-私家车,车况精品,含检测报告",6.36,,2011年,8万公里,2.0升,自动,会员1年_可分期付
827,现代,名图 2017款 1.6T 自动智能型GLS-支持分期 全款勿扰 同行勿扰,10.29,,2017年,1.56万公里,1.6升,自动,会员2年_可分期付
828,奔驰,"GLA级 2017款 GLA 200 动感型-全车原版,支持分期置换",19.5,,2017年,1.8万公里,1.6升,自动,低配_会员1年_可分期付
829,奔驰,R级 2011款 R 300 L 豪华型-注:车商请勿来电 买车请用微聊,24.98,,2012年,9万公里,3.0升,自动,低配_会员1年_可分期付
830,别克,英朗XT 2010款 XT 1.8L 自动时尚版-手续齐全可以分期,4.2,,2010年,4.5万公里,1.8升,自动,会员2年
831,大众,朗逸 2008款 1.6L 自动品雅版-精品车况 支持按揭 利率低,2.88,,2008年,9.4万公里,1.6升,自动,会员1年_可分期付
832,别克,君威 2010款 2.0L 世博版-精品车况 无事故 支持按揭,5.38,,2010年,8.5万公里,2.0升,自动,低配_会员1年_可分期付
833,别克,凯越 2010款 LE 1.6 手动 智能加装版-精品车况 等你来试驾,2.48,,2010年,6.8万公里,1.6升,手动,低配_会员1年_可分期付
834,奥迪,A4L 2010款 2.0 TFSI 舒适型-车子没事故可以分期价格可谈,9.2,,2010年,7.5万公里,2.0升,自动,会员2年
835,丰田,凯美瑞 2006款 200G-诚信经营价格实惠,4.0,,2006年,10万公里,2.0升,自动,会员1年
836,大众,帕萨特 2011款 1.8TSI DSG尊荣版-车子没事故可以分期价格可谈,10.3,,2012年,5.8万公里,1.8升,自动,会员2年
837,大众,帕萨特 2011款 1.8TSI DSG尊荣版-车子没事故可以分期价格可谈,10.3,,2012年,5.8万公里,1.8升,自动,会员2年
838,现代,"全新胜达 2015款 2.0T 自动四驱智能型 5座-月度特惠车,1成首付低利息",14.8,,2016年,3.8万公里,2.0升,自动,会员1年_可分期付
839,保时捷,911 2006款 Targa 4S 3.8L,39.8,,2007年,4.6万公里,3.8升,手动,会员4年
840,广汽,传祺GM8 2018款 GM8 320T 旗舰版-中介勿扰、精品车随意检测可按揭,23.18,,2018年,1.8万公里,2.0升,自动,会员1年_可分期付
841,广汽,传祺GM8 2018款 GM8 320T 尊享版-中介勿扰、精品车随意检测可按揭,16.58,,2018年,1.2万公里,2.0升,自动,会员1年_可分期付
842,奥迪,A6L 2008款 2.0T 奥运限量版-极品车况的一手车,6.85,,2008年,17.5万公里,2.0升,自动,低配_会员1年_可分期付
843,丰田,凯美瑞 2012款 2.0G 豪华版-12年上牌丰田凯美瑞2.0精品,8.6,,2012年,8万公里,2.0升,自动,会员1年_可分期付
844,MINI,迷你one(进口) 2012款 1.6L 自动 BakerStreet-首付低 利率低 提车快,10.98,,2013年,5.24万公里,1.6升,自动,高配_会员4年
845,MINI,Countryman 2010款 1.6 手自一体,13.8,,2012年,3.9万公里,1.6升,自动,低配_会员5年
846,标致,"301 2014款 1.6L 手动豪华版-私家车,车况精品,含检测报告",3.68,,2014年,12万公里,1.6升,手动,会员1年_可分期付
847,大众,"高尔夫 2010款 1.4TSI 自动豪华型-私家车,车况精品,含检测报告",5.68,,2010年,8万公里,1.4升,自动,会员1年_可分期付
848,保时捷,"卡宴 2015款 Cayenne 3.0T-全车原版,支持分期置换",66.0,,2015年,6.3万公里,3.0升,自动,低配_会员1年_可分期付
849,宝马,X5 2015款 xDrive28i-车商勿扰 支持检测分期,51.38,,2016年,3.6万公里,2.0升,自动,低配_会员1年_可分期付
850,路虎,神行者2 2014款 2.0T Si4 SE汽油版-注:车商请勿来电 买车请用微聊,21.78,,2014年,9万公里,2.0升,自动,会员1年_可分期付
851,别克,英朗XT 2010款 XT 1.8L 自动时尚版-手续齐全可以分期,4.2,,2010年,4.5万公里,1.8升,自动,会员2年
852,大众,朗逸 2008款 1.6L 自动品雅版-精品车况 支持按揭 利率低,2.88,,2008年,9.4万公里,1.6升,自动,会员1年_可分期付
853,别克,英朗GT 2010款 GT 1.8L 自动豪华版-精品车况 支持按揭 利率低,3.8,,2010年,7.3万公里,1.8升,自动,高配_会员1年_可分期付
854,别克,君越 2008款 2.4 豪华导航版-精品车况 支持按揭 利率低,3.5,,2008年,12万公里,2.4升,自动,会员1年_可分期付
